Id,y
50233,2.220882
50234,1.4077058
50235,1.524909
50236,1.8027639
50237,1.7591567
50238,1.7835696
50239,1.9117935
50240,2.0512402
50241,1.2922864
50242,2.2185218
50243,1.81554
50244,1.4430658
50245,1.9540375
50246,1.9846566
50247,1.1646744
50248,2.6831956
50249,2.413306
50250,2.2006507
50251,2.0483708
50252,2.5261993
50253,2.024055
50254,1.7121266
50255,2.0224507
50256,1.9884048
50257,1.8158374
50258,1.6813931
50259,2.31125
50260,1.4320691
50261,2.3901217
50262,1.8550112
50263,1.957192
50264,1.0522995
50265,1.8151278
50266,1.7746235
50267,2.0666316
50268,1.8581576
50269,1.7905309
50270,2.3666685
50271,1.9251184
50272,1.7494035
50273,2.3827438
50274,1.9950573
50275,1.6185176
50276,2.4806602
50277,1.6570784
50278,1.7101142
50279,1.7889093
50280,1.8562975
50281,1.4008911
50282,2.1362777
50283,2.1903734
50284,1.587698
50285,2.0684776
50286,1.9250208
50287,2.5835695
50288,2.0885184
50289,1.5644747
50290,1.7640674
50291,2.3697507
50292,1.7726518
50293,2.4792714
50294,1.3135055
50295,1.945956
50296,2.3099275
50297,1.6978312
50298,2.1136856
50299,2.011547
50300,1.8646073
50301,1.8648217
50302,2.2071412
50303,2.3486235
50304,1.4242363
50305,1.1125352
50306,1.3919172
50307,2.0849419
50308,2.116054
50309,1.0669363
50310,2.2742407
50311,2.2104754
50312,2.241086
50313,2.3033335
50314,1.6880398
50315,1.9081662
50316,1.5088475
50317,1.440758
50318,2.1989124
50319,2.0886712
50320,2.2638993
50321,2.2613227
50322,2.3594806
50323,1.1347771
50324,1.7357287
50325,1.7371731
50326,1.6390914
50327,2.0533154
50328,2.0824294
50329,2.0178802
50330,1.5157435
50331,1.9016123
50332,1.3023883
50333,1.6933067
50334,1.9787455
50335,1.7154653
50336,2.2647674
50337,1.4762083
50338,1.9356047
50339,1.8603945
50340,1.7636257
50341,1.5805882
50342,1.8837506
50343,1.2179658
50344,1.8836517
50345,2.3406532
50346,1.5960716
50347,2.264595
50348,2.36893
50349,1.419204
50350,2.1782968
50351,1.7742859
50352,1.6032032
50353,1.609174
50354,1.4364009
50355,1.7071238
50356,2.0616763
50357,2.02
50358,2.1396885
50359,1.8584893
50360,2.2501595
50361,1.7118336
50362,1.507601
50363,1.8768516
50364,1.7204322
50365,1.530514
50366,1.9385036
50367,1.6446239
50368,2.3065405
50369,2.4783373
50370,2.5641408
50371,1.8498858
50372,2.3099127
50373,1.9004552
50374,1.673207
50375,2.0899847
50376,2.1835463
50377,1.4874978
50378,1.8962052
50379,1.8297479
50380,1.7938435
50381,1.9497073
50382,2.269925
50383,2.014803
50384,1.714677
50385,2.2874508
50386,1.4579849
50387,2.136598
50388,1.8432558
50389,1.8520347
50390,1.4328617
50391,2.1348357
50392,1.957005
50393,1.7747086
50394,1.563955
50395,1.7205433
50396,2.1391442
50397,1.8106465
50398,1.4162894
50399,1.7438902
50400,2.263999
50401,1.4752717
50402,1.677604
50403,1.728645
50404,1.7778809
50405,1.9267609
50406,2.2802148
50407,1.9995191
50408,1.8334942
50409,1.7965797
50410,1.7464578
50411,2.2554255
50412,2.248093
50413,1.8514968
50414,1.8123797
50415,1.9245982
50416,2.013319
50417,1.8018509
50418,2.1075783
50419,1.9245358
50420,1.7322224
50421,1.9566898
50422,2.155055
50423,2.1863313
50424,1.6649401
50425,1.7574185
50426,2.007492
50427,2.2327886
50428,2.272833
50429,2.0559645
50430,2.3418105
50431,1.9913335
50432,1.7520639
50433,1.1207104
50434,2.2330897
50435,2.38832
50436,2.0862093
50437,2.0329418
50438,1.5919739
50439,1.8442831
50440,1.748054
50441,2.3197472
50442,2.3891845
50443,1.914783
50444,1.7446983
50445,1.422215
50446,1.7878338
50447,1.6239719
50448,1.6414686
50449,2.3045378
50450,2.0131214
50451,2.3768709
50452,2.6273322
50453,2.215815
50454,1.9137317
50455,2.0242
50456,1.5023797
50457,1.6054229
50458,2.0147064
50459,1.820467
50460,2.0757966
50461,1.7828197
50462,2.1123338
50463,1.9419708
50464,1.6204183
50465,1.786507
50466,1.2847178
50467,2.153701
50468,1.6848091
50469,1.5780131
50470,1.5234381
50471,1.9874289
50472,2.1390254
50473,1.7486545
50474,2.0564215
50475,1.9095649
50476,1.8825432
50477,1.9188939
50478,2.189298
50479,2.1560502
50480,1.825372
50481,2.116825
50482,2.464684
50483,1.8295734
50484,1.6043098
50485,1.547655
50486,2.0977268
50487,2.1806462
50488,1.8118426
50489,2.1273794
50490,2.135593
50491,2.5751324
50492,2.0482817
50493,2.0122888
50494,2.585327
50495,1.564399
50496,1.4799683
50497,1.6474994
50498,1.7314091
50499,1.0758046
50500,1.5475113
50501,1.8551162
50502,1.4125109
50503,1.7253476
50504,1.4283881
50505,1.667228
50506,1.5646889
50507,2.0438657
50508,2.0252876
50509,1.4056263
50510,1.9062026
50511,1.5955981
50512,1.9915667
50513,2.3995504
50514,1.962808
50515,1.5678892
50516,2.0818174
50517,2.102199
50518,1.149766
50519,1.1732363
50520,2.0096407
50521,1.6461803
50522,2.093936
50523,1.5616536
50524,2.133277
50525,1.4453752
50526,1.8587656
50527,1.7041786
50528,2.2428586
50529,1.1877685
50530,1.6498008
50531,1.8760465
50532,2.5410998
50533,1.9138259
50534,2.0652664
50535,1.8668008
50536,1.6248262
50537,1.8925636
50538,2.4209824
50539,1.9310062
50540,2.4669502
50541,1.8836856
50542,1.6857282
50543,1.228936
50544,1.7195666
50545,1.9554431
50546,2.4647808
50547,2.2001448
50548,2.2721639
50549,1.7996341
50550,1.6623316
50551,1.6657101
50552,1.3803779
50553,1.6708115
50554,2.1843872
50555,1.9748821
50556,1.2114139
50557,2.4370856
50558,2.112389
50559,1.6909132
50560,1.6186435
50561,1.856524
50562,2.1671004
50563,1.8229878
50564,2.1757703
50565,2.3071764
50566,1.9135349
50567,2.3163009
50568,1.568108
50569,1.6688013
50570,1.96861
50571,2.407374
50572,2.036582
50573,1.8587816
50574,1.3497808
50575,2.1289363
50576,1.5224712
50577,1.9475908
50578,1.7411835
50579,1.9216903
50580,2.106352
50581,2.1114326
50582,2.5013855
50583,2.062098
50584,1.6768502
50585,2.1475072
50586,2.1134722
50587,1.6435723
50588,2.2391765
50589,1.8805728
50590,1.7490964
50591,2.5024226
50592,2.0111628
50593,1.9389136
50594,2.1116178
50595,1.2227366
50596,2.0470943
50597,1.7131178
50598,1.1827301
50599,2.4769428
50600,1.5156534
50601,1.7908689
50602,2.5424352
50603,1.4150895
50604,1.3072263
50605,1.7364662
50606,1.6770711
50607,1.6790066
50608,2.4635057
50609,2.1325383
50610,2.3345213
50611,1.9296947
50612,1.9559525
50613,2.1131175
50614,1.394527
50615,2.0329175
50616,1.646989
50617,1.870739
50618,1.8650913
50619,2.2497416
50620,1.5830933
50621,1.6929839
50622,2.121743
50623,2.0004697
50624,1.9516544
50625,1.5502785
50626,1.7313099
50627,2.1332288
50628,2.0530128
50629,1.8631831
50630,2.4128432
50631,1.7217987
50632,2.2199957
50633,2.1370034
50634,1.8482116
50635,2.2259903
50636,2.2764878
50637,1.4825326
50638,2.3834481
50639,1.9463947
50640,1.717177
50641,2.1784513
50642,2.2360182
50643,1.6043823
50644,1.7850232
50645,1.4287014
50646,1.9564886
50647,2.0559797
50648,1.7621107
50649,1.8037969
50650,1.9974959
50651,1.3411202
50652,2.5497248
50653,1.9738992
50654,2.2738256
50655,1.7491877
50656,1.9142386
50657,1.9537687
50658,1.5015931
50659,2.4481597
50660,2.5294528
50661,1.8843226
50662,1.5468204
50663,1.82736
50664,2.2341263
50665,1.4575967
50666,1.7606312
50667,1.7141548
50668,0.9471048
50669,2.4813032
50670,1.7092521
50671,1.7119458
50672,1.5974642
50673,1.1733079
50674,2.3260615
50675,1.832906
50676,1.7555469
50677,1.6929526
50678,1.5736343
50679,2.1055048
50680,2.0200512
50681,1.9811344
50682,1.1658148
50683,2.1337385
50684,1.9099349
50685,1.6014668
50686,1.7204032
50687,1.7307487
50688,1.5190873
50689,1.9482511
50690,2.530807
50691,1.5649946
50692,1.9489424
50693,1.5626245
50694,2.3120615
50695,2.269465
50696,2.3816848
50697,1.2694938
50698,1.7036
50699,2.415051
50700,1.2920437
50701,2.0388992
50702,1.3880808
50703,2.2694771
50704,1.8078501
50705,1.9685922
50706,1.3178554
50707,1.7711527
50708,1.6344006
50709,1.8175246
50710,2.476104
50711,1.6721666
50712,1.5229079
50713,1.6716717
50714,2.2465384
50715,1.8380606
50716,1.1902992
50717,1.9967694
50718,2.0539355
50719,2.2769086
50720,1.1390396
50721,1.4770299
50722,1.9810878
50723,1.3588334
50724,1.7522428
50725,1.3335497
50726,1.755401
50727,2.333787
50728,2.1599078
50729,1.6330702
50730,1.83497
50731,1.944502
50732,2.3736742
50733,1.1678625
50734,1.1669152
50735,2.1755753
50736,1.4227936
50737,1.8168011
50738,1.7744575
50739,2.132422
50740,2.2447593
50741,1.8783047
50742,1.9906851
50743,1.9551363
50744,1.813821
50745,1.4427689
50746,1.4462264
50747,2.085683
50748,1.678007
50749,1.451228
50750,1.3046851
50751,1.9844494
50752,1.7104026
50753,1.5313699
50754,2.0553274
50755,1.7123097
50756,1.802441
50757,1.8919128
50758,1.7052613
50759,1.4527872
50760,1.8446262
50761,1.9356753
50762,2.7208574
50763,1.7291598
50764,1.9656534
50765,1.2004657
50766,2.0690432
50767,2.3924487
50768,1.4603133
50769,2.2718806
50770,2.199622
50771,2.0888088
50772,2.1695538
50773,1.9621239
50774,1.6918266
50775,2.4624126
50776,2.1603327
50777,2.0025945
50778,1.8073075
50779,1.5037291
50780,1.7423638
50781,1.8747257
50782,1.8283911
50783,1.4556181
50784,1.2522378
50785,2.1251779
50786,1.4321512
50787,2.2063994
50788,1.9887583
50789,2.3048744
50790,1.5630512
50791,1.5226927
50792,1.9595177
50793,1.936412
50794,1.2994616
50795,2.0517418
50796,1.7186365
50797,2.1782303
50798,1.8535256
50799,2.3242857
50800,1.707122
50801,1.7578747
50802,1.7878375
50803,1.6422691
50804,1.9897013
50805,2.0527244
50806,1.7835909
50807,1.5222272
50808,2.21245
50809,1.340587
50810,1.6657686
50811,1.2558177
50812,1.808031
50813,1.93484
50814,2.441922
50815,2.2946522
50816,1.8859413
50817,1.257967
50818,2.185906
50819,1.7606422
50820,1.9300923
50821,1.7750368
50822,1.6040103
50823,1.8733231
50824,2.1746144
50825,1.7243105
50826,2.0219722
50827,1.6875557
50828,2.0078835
50829,1.8475118
50830,1.6124847
50831,2.030275
50832,2.103089
50833,1.1621165
50834,2.5000083
50835,1.9516888
50836,1.5322044
50837,1.7365892
50838,2.055637
50839,2.4441183
50840,1.8353515
50841,1.8920531
50842,1.9767168
50843,2.0884833
50844,1.1317431
50845,1.7296869
50846,2.1253483
50847,2.0460587
50848,2.3744614
50849,1.9085013
50850,1.7767805
50851,1.2106429
50852,1.6748677
50853,2.0696173
50854,1.775764
50855,2.166215
50856,1.9005457
50857,2.307421
50858,1.9976196
50859,1.6088355
50860,1.3685756
50861,1.8499578
50862,1.759187
50863,1.3299772
50864,2.9610174
50865,2.1271896
50866,1.7463439
50867,1.559826
50868,1.6584392
50869,1.8706293
50870,2.0369353
50871,2.26176
50872,1.3727508
50873,1.7128688
50874,1.7280972
50875,1.8485999
50876,1.7602012
50877,1.8466641
50878,1.246173
50879,1.3804336
50880,1.8454745
50881,1.8414667
50882,1.7724814
50883,1.2489526
50884,2.3173132
50885,1.7943398
50886,1.7998607
50887,1.3758788
50888,1.9598109
50889,2.1192484
50890,1.672227
50891,2.208589
50892,1.7600014
50893,2.0030017
50894,1.7338747
50895,1.9672567
50896,1.6303245
50897,1.9400678
50898,1.7124397
50899,1.7095689
50900,2.1978636
50901,1.5668255
50902,2.2927418
50903,1.7929738
50904,2.322615
50905,1.4484055
50906,1.6145942
50907,1.3537216
50908,2.415882
50909,1.9197757
50910,2.15346
50911,1.3075217
50912,1.7111006
50913,1.5532014
50914,1.9540716
50915,1.6119874
50916,2.185597
50917,1.650126
50918,1.6049714
50919,1.6436166
50920,2.5286481
50921,1.8135515
50922,1.7073847
50923,1.6376799
50924,2.040804
50925,1.433263
50926,1.8079727
50927,2.474817
50928,2.0665152
50929,0.9164969
50930,1.7926804
50931,1.9449847
50932,1.5780613
50933,1.6165946
50934,2.0385754
50935,1.5143793
50936,2.0821486
50937,2.273943
50938,1.7425935
50939,1.7186266
50940,1.3072143
50941,1.9887238
50942,1.7214565
50943,1.768542
50944,2.522983
50945,2.153752
50946,1.8182901
50947,1.974803
50948,1.8521413
50949,1.8157933
50950,2.0668182
50951,2.3099647
50952,1.8888158
50953,1.2004402
50954,2.0357459
50955,2.30701
50956,1.4380567
50957,2.1833234
50958,2.1410327
50959,2.3340712
50960,1.7519135
50961,1.8118966
50962,2.118475
50963,2.4205587
50964,1.5039167
50965,2.195368
50966,1.2241166
50967,1.9833071
50968,2.3702831
50969,1.8573277
50970,1.8921036
50971,1.9992075
50972,1.8811398
50973,1.6903253
50974,1.9945946
50975,2.2973495
50976,1.3304808
50977,1.7816548
50978,1.4581131
50979,1.8666196
50980,2.291144
50981,2.114762
50982,2.1010559
50983,1.7255225
50984,1.9979322
50985,1.9535656
50986,1.7997806
50987,1.5090129
50988,1.8394275
50989,2.4659312
50990,1.2444602
50991,2.0779748
50992,1.9828243
50993,2.0642567
50994,2.0142083
50995,1.4473518
50996,1.3395735
50997,1.7990159
50998,1.7954009
50999,2.2996845
51000,1.7969888
51001,1.898749
51002,1.6662118
51003,1.8089902
51004,1.8338295
51005,1.5863162
51006,2.2989793
51007,2.3651838
51008,1.9079323
51009,1.6897372
51010,2.1306942
51011,1.7845643
51012,1.6052891
51013,1.3955783
51014,1.6527504
51015,1.3261408
51016,2.1072845
51017,2.0772038
51018,1.63856
51019,2.143133
51020,1.7506247
51021,1.8901802
51022,1.5872453
51023,2.1732693
51024,1.6910149
51025,1.8704926
51026,2.203697
51027,2.1725922
51028,2.2200973
51029,2.2761881
51030,2.260075
51031,1.6411436
51032,1.4484707
51033,2.1911821
51034,1.911639
51035,2.568798
51036,2.5446384
51037,2.182017
51038,1.345295
51039,1.8122606
51040,2.2646291
51041,1.802894
51042,1.542077
51043,1.7203825
51044,1.9425819
51045,1.8154746
51046,2.1100664
51047,2.0627904
51048,1.6476957
51049,2.2807412
51050,2.2032259
51051,2.4137366
51052,1.8159881
51053,1.903297
51054,1.9155326
51055,1.9230713
51056,1.3682592
51057,1.9089398
51058,1.8437328
51059,2.207089
51060,2.0186033
51061,1.818384
51062,2.524977
51063,2.408045
51064,2.402454
51065,1.8433905
51066,1.876451
51067,1.7464552
51068,1.8798552
51069,2.2127974
51070,1.7480967
51071,1.9498615
51072,1.62026
51073,1.6758211
51074,2.3599353
51075,1.802927
51076,1.2039055
51077,2.6286118
51078,2.1839411
51079,1.5400906
51080,1.6839483
51081,1.6080225
51082,2.4622211
51083,1.7456865
51084,2.0550761
51085,1.3886276
51086,1.5494328
51087,1.9097722
51088,2.1847782
51089,1.3816113
51090,2.114899
51091,1.5753666
51092,1.8238693
51093,1.7453543
51094,1.1659648
51095,1.4394145
51096,1.6858593
51097,1.6653372
51098,2.0168314
51099,1.596884
51100,1.495151
51101,2.126402
51102,2.6708536
51103,2.2402372
51104,2.4168024
51105,1.8504089
51106,2.0477486
51107,2.0326977
51108,1.5484071
51109,1.7352442
51110,1.4562571
51111,1.9816059
51112,1.3440895
51113,1.5313691
51114,1.99385
51115,2.341419
51116,2.0703864
51117,1.4837383
51118,1.3707917
51119,2.0091858
51120,1.5665531
51121,2.4819148
51122,2.2569065
51123,1.7622592
51124,2.2538111
51125,1.0696788
51126,2.2807264
51127,1.8247187
51128,1.6008956
51129,2.2362738
51130,2.0793774
51131,2.1527047
51132,2.3155289
51133,2.381708
51134,2.0105343
51135,2.173923
51136,1.5423504
51137,1.4712448
51138,2.3925526
51139,0.99117756
51140,2.0250282
51141,1.5241978
51142,1.9102509
51143,1.6777072
51144,1.8517349
51145,1.3716996
51146,1.8689365
51147,2.219972
51148,2.235108
51149,2.0673265
51150,1.7783222
51151,1.755415
51152,2.348632
51153,2.0270317
51154,1.8674798
51155,1.8727648
51156,1.7325717
51157,2.1682422
51158,2.0983028
51159,1.5186982
51160,2.0884862
51161,1.9689343
51162,1.7872648
51163,2.0714278
51164,1.7482402
51165,2.353355
51166,2.3833857
51167,1.6956955
51168,1.879945
51169,2.4004908
51170,2.2557664
51171,1.6482615
51172,1.7192636
51173,2.4964974
51174,1.7519372
51175,2.0125287
51176,1.5525037
51177,1.336889
51178,2.5757375
51179,1.7722526
51180,2.0275648
51181,1.967348
51182,2.1588964
51183,1.8141253
51184,2.481943
51185,2.5110118
51186,2.2845614
51187,1.3382633
51188,1.835789
51189,2.298826
51190,1.9316646
51191,1.8590908
51192,1.7943913
51193,1.7609024
51194,2.0430207
51195,1.662755
51196,1.7929424
51197,1.7622155
51198,2.0073237
51199,2.4422805
51200,1.846772
51201,1.8922334
51202,1.689107
51203,1.9327525
51204,1.6327949
51205,2.0853956
51206,1.7795963
51207,1.9924092
51208,1.9324665
51209,2.3327227
51210,2.1673024
51211,2.2767363
51212,1.674572
51213,1.3600411
51214,1.4069855
51215,2.4903877
51216,1.8141975
51217,2.2559369
51218,2.1246543
51219,2.2221537
51220,1.8929005
51221,1.6515212
51222,1.7133342
51223,1.9629253
51224,1.652462
51225,2.289346
51226,1.7387109
51227,1.6488488
51228,1.8227537
51229,2.3190331
51230,2.2539902
51231,1.9327955
51232,1.8779372
51233,2.2305546
51234,1.740087
51235,2.0586877
51236,2.0085702
51237,1.9865291
51238,2.1208425
51239,1.8305724
51240,1.8572757
51241,2.2862236
51242,1.8868742
51243,2.0362048
51244,1.4730059
51245,2.2556026
51246,2.0609593
51247,1.8433623
51248,1.9549923
51249,1.4659963
51250,2.5141892
51251,2.0463176
51252,2.1823826
51253,2.0170858
51254,1.5708426
51255,2.1899312
51256,1.6815445
51257,1.6057653
51258,2.0030823
51259,1.4056455
51260,2.0019674
51261,2.1702409
51262,1.469955
51263,2.1549387
51264,2.181105
51265,1.5431156
51266,1.775004
51267,1.6005766
51268,2.1146595
51269,1.8992652
51270,1.2750413
51271,2.191012
51272,1.6809399
51273,1.9009848
51274,1.9881577
51275,2.0396404
51276,1.1954168
51277,1.8771546
51278,1.7237487
51279,1.423471
51280,1.6882567
51281,1.8347406
51282,2.3744235
51283,2.0556912
51284,1.5265712
51285,2.1960576
51286,2.2830026
51287,1.8081136
51288,1.7212727
51289,1.787889
51290,1.3350527
51291,1.5643764
51292,1.2676642
51293,1.7418122
51294,2.0475578
51295,2.2446318
51296,1.1879407
51297,2.765234
51298,1.2845719
51299,2.046215
51300,2.415337
51301,1.662306
51302,2.1702547
51303,2.4847975
51304,1.5398284
51305,2.2693224
51306,2.4349778
51307,1.7074075
51308,2.2912886
51309,1.7221596
51310,1.646303
51311,2.302947
51312,1.5932842
51313,2.6687431
51314,1.6650935
51315,1.9055576
51316,2.3547602
51317,2.2091858
51318,1.7512321
51319,2.41994
51320,1.0677975
51321,2.1088026
51322,2.3097482
51323,1.7349267
51324,1.6188147
51325,1.6808579
51326,2.157866
51327,2.459216
51328,2.2050536
51329,1.3806219
51330,1.4015499
51331,2.1805587
51332,1.8279909
51333,2.425886
51334,2.070102
51335,1.6760703
51336,1.5592647
51337,2.0745158
51338,1.6059601
51339,1.9517281
51340,2.1401172
51341,1.3623632
51342,2.3529677
51343,2.1656623
51344,1.9300781
51345,1.6050305
51346,1.8059332
51347,1.6944889
51348,1.8068054
51349,1.5840719
51350,2.4677367
51351,1.4075603
51352,2.384594
51353,2.1611614
51354,1.9529364
51355,2.1717942
51356,1.497221
51357,1.4557848
51358,2.127662
51359,1.8813665
51360,1.8585389
51361,2.1094828
51362,1.6172974
51363,1.8392255
51364,1.4816592
51365,2.2344055
51366,2.1652012
51367,1.846807
51368,2.2134175
51369,1.8641261
51370,1.6057823
51371,2.3718333
51372,2.440974
51373,1.7147943
51374,1.9320238
51375,2.1586893
51376,2.5658932
51377,2.5120418
51378,1.5600502
51379,1.6813452
51380,2.2181165
51381,1.7943255
51382,2.2330675
51383,1.8070471
51384,1.5253686
51385,1.0883764
51386,1.7449402
51387,2.0288963
51388,1.2777305
51389,2.4006882
51390,1.78722
51391,1.9667925
51392,1.8778901
51393,2.291763
51394,1.6626647
51395,2.1691275
51396,1.2853217
51397,1.6822119
51398,1.5980663
51399,1.7908688
51400,1.9825709
51401,1.7786586
51402,2.3242157
51403,1.9684486
51404,1.9061708
51405,1.6026026
51406,1.8286917
51407,1.5707603
51408,2.233562
51409,1.975285
51410,1.2153759
51411,2.0835404
51412,2.1461074
51413,1.6097378
51414,1.8674018
51415,2.3402023
51416,1.6803542
51417,2.0653534
51418,1.8353276
51419,1.9897584
51420,2.465979
51421,2.40198
51422,2.0090709
51423,1.8873172
51424,2.1277606
51425,2.0877447
51426,2.233716
51427,1.7203869
51428,2.4503708
51429,1.8533754
51430,1.62978
51431,1.6695273
51432,1.364817
51433,1.8013005
51434,2.4389734
51435,1.7852006
51436,2.1099114
51437,0.99149704
51438,2.2680075
51439,2.0296233
51440,2.2090564
51441,2.5142927
51442,1.7190282
51443,1.7945946
51444,1.346341
51445,1.837345
51446,2.2971005
51447,2.0221806
51448,1.933138
51449,1.5087173
51450,1.5615636
51451,1.2375554
51452,1.2565379
51453,1.6470895
51454,1.6190324
51455,1.4054576
51456,1.2751969
51457,1.591487
51458,2.266193
51459,1.9653482
51460,2.6472778
51461,2.2932866
51462,2.5817728
51463,1.8430419
51464,2.0781136
51465,2.4941447
51466,1.8000734
51467,1.4377463
51468,1.8850253
51469,2.3311622
51470,1.5589631
51471,2.2382445
51472,2.3776364
51473,1.7480472
51474,2.2556849
51475,2.3322062
51476,1.5926812
51477,2.4433713
51478,1.9675043
51479,1.6078327
51480,2.748162
51481,2.0090778
51482,2.007068
51483,1.9176977
51484,1.6731269
51485,1.784301
51486,1.8286765
51487,1.6142604
51488,2.572006
51489,1.4847693
51490,1.8414818
51491,2.0740566
51492,1.9373341
51493,1.6312209
51494,1.6216903
51495,1.3552134
51496,1.6922469
51497,1.64962
51498,1.8071417
51499,1.8831358
51500,2.1839437
51501,1.4076552
51502,1.8675508
51503,2.242271
51504,1.9617703
51505,1.378982
51506,1.5405622
51507,2.007029
51508,1.6585387
51509,1.5452724
51510,1.8021135
51511,2.0096145
51512,1.9624217
51513,2.2199082
51514,2.1019893
51515,2.0374534
51516,1.7580556
51517,2.1970978
51518,2.259684
51519,1.9782287
51520,1.5430274
51521,1.9848611
51522,1.6087611
51523,2.1011238
51524,1.7212781
51525,1.7226934
51526,1.6741712
51527,1.2326088
51528,1.839567
51529,2.6300266
51530,1.940289
51531,2.1763818
51532,1.9054363
51533,2.1448307
51534,1.3212332
51535,1.9311845
51536,2.159532
51537,1.3984729
51538,2.0362766
51539,2.1830459
51540,1.8501074
51541,1.4093922
51542,2.0851822
51543,1.5207115
51544,1.4754405
51545,1.766328
51546,2.2053075
51547,2.0956588
51548,1.7925354
51549,1.8964871
51550,1.766647
51551,1.2506196
51552,1.3907506
51553,2.020815
51554,1.9557941
51555,2.057098
51556,1.996021
51557,2.2478888
51558,1.8953822
51559,1.8376532
51560,1.856964
51561,1.7788358
51562,1.4731524
51563,2.0554013
51564,1.8442597
51565,1.7490602
51566,1.6491779
51567,1.9308105
51568,2.0475192
51569,1.7744648
51570,1.5329497
51571,1.9914529
51572,2.689097
51573,2.108221
51574,1.4513184
51575,1.0152501
51576,1.8133011
51577,2.2941484
51578,1.5240759
51579,1.9244754
51580,1.8616214
51581,1.9349554
51582,1.4017285
51583,1.4448693
51584,1.8125695
51585,1.7175862
51586,2.1257815
51587,1.911605
51588,1.0475384
51589,2.1085901
51590,1.9572915
51591,1.8020523
51592,2.227429
51593,1.6562607
51594,1.2373401
51595,2.0514393
51596,1.5457637
51597,2.2012434
51598,2.1776218
51599,1.8637708
51600,2.1739233
51601,1.8212599
51602,1.655665
51603,1.5609748
51604,1.7769793
51605,1.8752096
51606,1.6099381
51607,1.681805
51608,1.5940504
51609,1.6701511
51610,1.8063583
51611,1.3679423
51612,1.4985288
51613,2.129252
51614,2.2845688
51615,1.7561319
51616,2.5483973
51617,1.6992974
51618,1.6705046
51619,1.6428452
51620,1.1781508
51621,2.1241498
51622,1.9765097
51623,2.3711271
51624,1.515682
51625,1.6741601
51626,1.5538067
51627,1.7598668
51628,1.5101519
51629,1.7773454
51630,1.7229347
51631,1.6484168
51632,1.6849899
51633,1.8814121
51634,1.608882
51635,2.561564
51636,2.0565333
51637,2.1397545
51638,2.6044126
51639,1.8158839
51640,1.2879
51641,1.8069913
51642,2.0784073
51643,1.9758242
51644,2.0842438
51645,2.036916
51646,1.7950826
51647,1.7938063
51648,1.5823969
51649,2.2918308
51650,1.9198703
51651,2.2089279
51652,1.8944649
51653,1.7119398
51654,1.4981728
51655,1.5288103
51656,2.5802884
51657,1.547745
51658,1.3606018
51659,1.3213639
51660,2.042957
51661,1.8160758
51662,2.3197594
51663,1.6678236
51664,1.4305724
51665,1.8667053
51666,0.90579844
51667,1.7418377
51668,1.6207113
51669,1.6503062
51670,2.0414872
51671,1.7839715
51672,1.6823523
51673,2.1527114
51674,2.0069964
51675,2.5075667
51676,1.9369437
51677,1.5787367
51678,2.1465983
51679,2.1354895
51680,2.0373285
51681,1.8881345
51682,2.5628648
