Id,y
50315,1.9022814
50316,1.8018839
50317,1.8300256
50318,1.855477
50319,1.8539312
50320,1.8502841
50321,1.7755395
50322,1.9534065
50323,1.8584902
50324,1.8855312
50325,1.9077066
50326,1.8824067
50327,1.89635
50328,1.8642508
50329,1.7936031
50330,1.8571208
50331,1.8943899
50332,1.8670303
50333,1.6938251
50334,1.7076797
50335,1.7942556
50336,1.8813673
50337,1.5987053
50338,1.8816673
50339,1.8603165
50340,1.8623224
50341,1.7663007
50342,1.8398446
50343,1.7278644
50344,1.8752768
50345,1.8224629
50346,1.7376982
50347,1.9452932
50348,1.8233899
50349,1.6564834
50350,1.9177536
50351,1.832357
50352,1.8814049
50353,1.895753
50354,1.7618525
50355,1.82639
50356,1.9263037
50357,1.8479058
50358,1.9061301
50359,1.7881087
50360,1.8457696
50361,1.8967041
50362,1.8095251
50363,1.6245254
50364,1.8692768
50365,1.6894372
50366,1.8840759
50367,1.8295474
50368,1.8943952
50369,1.8857183
50370,1.8404068
50371,1.9132313
50372,1.8011279
50373,1.8775793
50374,1.8933169
50375,1.8207024
50376,1.8815529
50377,1.7638227
50378,1.9376436
50379,1.7859597
50380,1.8266171
50381,1.5553415
50382,1.9213703
50383,1.8364248
50384,1.908663
50385,1.8126247
50386,1.6069455
50387,1.84996
50388,1.8373368
50389,2.0563984
50390,1.9104358
50391,2.00436
50392,1.9282093
50393,1.8305548
50394,1.7520865
50395,1.6274458
50396,1.8853346
50397,1.8542335
50398,1.798523
50399,1.8350604
50400,1.9498574
50401,1.8325872
50402,1.8648676
50403,1.9300526
50404,1.8386977
50405,1.9087826
50406,2.043913
50407,1.8947008
50408,1.9082577
50409,1.6659417
50410,1.8248597
50411,1.8520039
50412,2.0843024
50413,1.8156815
50414,1.8775723
50415,1.7967281
50416,1.8398943
50417,1.8576368
50418,1.8761457
50419,1.8749375
50420,1.8394151
50421,1.901859
50422,1.8685971
50423,1.8818234
50424,1.8801342
50425,1.8553315
50426,1.8037659
50427,1.8581289
50428,1.9137554
50429,1.8961189
50430,1.9557031
50431,1.8794852
50432,1.8278798
50433,1.8126026
50434,1.8186235
50435,1.935298
50436,1.8338486
50437,1.7691957
50438,1.5571475
50439,1.9009575
50440,1.7596415
50441,1.9919244
50442,1.8829314
50443,1.802158
50444,1.8954916
50445,1.6045076
50446,1.9141557
50447,1.7513508
50448,1.6682594
50449,2.1418881
50450,1.8782421
50451,1.8625529
50452,1.843963
50453,1.8743894
50454,1.875333
50455,1.8129421
50456,1.8768237
50457,1.7653557
50458,1.6531092
50459,1.8135275
50460,1.90464
50461,1.8148862
50462,2.014429
50463,1.784955
50464,1.7116015
50465,1.7442628
50466,1.6565278
50467,1.8160272
50468,2.0130732
50469,1.8123498
50470,1.8217263
50471,1.8538076
50472,1.6006104
50473,1.7944973
50474,1.8298712
50475,1.6335702
50476,1.8442808
50477,2.003176
50478,1.8605043
50479,1.9697452
50480,1.7677466
50481,1.9145944
50482,1.9764721
50483,1.9370959
50484,1.727514
50485,1.7910755
50486,1.8332506
50487,1.8100079
50488,1.9495144
50489,1.9321603
50490,1.8839722
50491,1.801188
50492,1.8746259
50493,1.8086072
50494,1.8995073
50495,1.7273649
50496,1.7467196
50497,1.8728074
50498,1.9132708
50499,1.813694
50500,1.6833514
50501,1.7809001
50502,1.6286057
50503,1.8438969
50504,1.7469096
50505,1.7912029
50506,1.9651911
50507,1.8700007
50508,1.8290663
50509,1.7392831
50510,1.8386713
50511,1.790072
50512,1.8452468
50513,2.1626377
50514,1.880052
50515,1.8580903
50516,1.8173677
50517,1.9302995
50518,1.7302173
50519,1.7174039
50520,1.8298736
50521,1.8187144
50522,1.8871231
50523,1.871713
50524,1.9182101
50525,1.8433193
50526,1.8143044
50527,1.8360339
50528,1.7008363
50529,1.7113872
50530,1.8481989
50531,1.7694423
50532,1.8628564
50533,1.7791659
50534,1.7737186
50535,1.7982788
50536,1.8874385
50537,1.9001635
50538,1.7939254
50539,1.9023745
50540,2.0937302
50541,1.8473557
50542,1.9209385
50543,1.8254521
50544,1.777133
50545,1.9248013
50546,1.8433936
50547,1.8106449
50548,1.8670561
50549,1.9379705
50550,1.7182705
50551,1.890859
50552,1.8845302
50553,1.7793828
50554,1.8614799
50555,2.0909567
50556,1.5678316
50557,1.8965441
50558,1.7670472
50559,1.8390616
50560,1.7862489
50561,1.7699853
50562,1.8131529
50563,1.8549646
50564,1.8645655
50565,1.9169617
50566,1.8604765
50567,2.0083325
50568,1.8222584
50569,1.8460248
50570,1.810233
50571,2.1801937
50572,1.8925534
50573,1.812018
50574,1.909916
50575,1.8574204
50576,1.7107959
50577,1.8409705
50578,1.9381223
50579,1.8879913
50580,1.7548822
50581,1.8402971
50582,1.8812869
50583,1.9341784
50584,1.7808037
50585,1.7130623
50586,1.8438911
50587,1.779323
50588,1.8259183
50589,1.8708
50590,1.8572303
50591,2.0011482
50592,1.9657736
50593,1.7792326
50594,1.8963479
50595,1.7825816
50596,1.8530812
50597,1.8516811
50598,1.7829896
50599,1.8540322
50600,1.9055701
50601,1.8301536
50602,1.9475943
50603,1.6692008
50604,1.6995281
50605,1.7793819
50606,1.8920578
50607,1.8382261
50608,1.7959878
50609,1.8761683
50610,1.9571033
50611,1.7934213
50612,1.8503933
50613,1.9561683
50614,1.7919071
50615,1.8726286
50616,1.8492355
50617,1.8410385
50618,1.8610451
50619,2.3065677
50620,1.5332085
50621,1.7260665
50622,1.8569019
50623,1.9295951
50624,1.8630381
50625,1.8638344
50626,1.9278463
50627,1.8180541
50628,1.9073266
50629,1.8862498
50630,1.8669182
50631,1.773435
50632,2.0980294
50633,1.9554719
50634,1.9202167
50635,1.7904956
50636,1.9555016
50637,1.8553065
50638,1.872108
50639,1.8540925
50640,1.9005889
50641,1.8874519
50642,1.8148048
50643,1.7381394
50644,1.6266341
50645,1.8664707
50646,1.8995647
50647,1.7063576
50648,1.4569795
50649,1.7465354
50650,1.9000345
50651,1.7509838
50652,1.8817523
50653,1.8404914
50654,1.7809236
50655,1.826639
50656,1.8492336
50657,1.729548
50658,1.7240953
50659,1.8973256
50660,1.8635203
50661,1.8080734
50662,1.8672032
50663,1.8563706
50664,1.8988049
50665,1.7589281
50666,1.816092
50667,1.9043261
50668,1.6842933
50669,1.8799405
50670,1.7834797
50671,1.8649377
50672,1.6998293
50673,1.7985908
50674,1.8446038
50675,1.844842
50676,1.8312055
50677,1.8685079
50678,1.8637263
50679,1.7945814
50680,1.8667773
50681,2.0051913
50682,1.7491852
50683,1.8609445
50684,1.7855161
50685,1.9198608
50686,1.8962326
50687,1.8497555
50688,1.7698307
50689,1.8481547
50690,1.8241323
50691,1.854848
50692,1.832777
50693,1.8246483
50694,1.8701541
50695,1.88407
50696,1.8680742
50697,1.5884967
50698,1.9619603
50699,1.8608234
50700,1.80685
50701,1.88846
50702,1.6893455
50703,1.8963004
50704,1.8507481
50705,1.8391818
50706,1.7950732
50707,1.819641
50708,1.8293378
50709,1.8509606
50710,2.007959
50711,1.895645
50712,1.834567
50713,1.8162574
50714,1.9287571
50715,1.8316636
50716,1.8150599
50717,1.8605788
50718,1.8519139
50719,1.8177016
50720,1.7907497
50721,1.8413117
50722,1.8409266
50723,1.6306038
50724,1.8458
50725,1.7235681
50726,1.7321422
50727,1.5719106
50728,1.8335799
50729,1.8904103
50730,1.7696061
50731,1.8345004
50732,1.8695308
50733,1.6408663
50734,1.8532922
50735,1.9155445
50736,1.7723076
50737,1.8169926
50738,1.6714443
50739,1.8821114
50740,1.8638756
50741,1.9373518
50742,1.8125467
50743,1.7812499
50744,1.8225716
50745,1.8184956
50746,1.8170817
50747,1.7646998
50748,1.8056313
50749,1.7790546
50750,1.7574399
50751,1.62228
50752,1.938532
50753,1.8332456
50754,1.8694354
50755,1.9936821
50756,1.8779006
50757,1.9043046
50758,1.7245581
50759,1.8410076
50760,1.7882217
50761,1.8243512
50762,2.1073837
50763,1.7917333
50764,1.8609949
50765,1.833439
50766,1.7670834
50767,1.9179739
50768,1.6023412
50769,1.9194223
50770,1.8110132
50771,1.7341496
50772,1.8755324
50773,1.8351474
50774,1.7657254
50775,2.0257673
50776,1.8633091
50777,1.7456512
50778,1.8047521
50779,1.8982458
50780,1.8097873
50781,1.824053
50782,1.8563979
50783,1.6491717
50784,1.6847502
50785,1.8726314
50786,1.5768281
50787,1.863194
50788,1.8274943
50789,1.8559316
50790,1.9052696
50791,1.8124548
50792,1.8764395
50793,1.8613585
50794,1.8856918
50795,1.8705125
50796,1.7411083
50797,1.8495164
50798,1.8877525
50799,2.011903
50800,1.7868541
50801,1.8172334
50802,1.9150734
50803,1.7768648
50804,1.826998
50805,1.8264734
50806,2.0744073
50807,1.7326193
50808,1.9188362
50809,1.8207549
50810,1.7865112
50811,1.7624195
50812,1.8019294
50813,1.8795218
50814,1.9183812
50815,1.8820788
50816,1.8850198
50817,1.8348622
50818,1.8231214
50819,1.8579894
50820,1.8217064
50821,1.8661537
50822,1.8273059
50823,1.8629415
50824,1.8369683
50825,1.880189
50826,1.8564646
50827,1.7809439
50828,1.9383185
50829,1.8546349
50830,1.6363258
50831,1.8287638
50832,1.910611
50833,1.878886
50834,1.9057659
50835,1.8346609
50836,1.7844721
50837,1.8585348
50838,1.8433341
50839,1.8664192
50840,1.8476825
50841,1.8378229
50842,1.9787391
50843,1.8650106
50844,1.8251699
50845,1.8836519
50846,1.8598428
50847,1.8475126
50848,1.8568641
50849,1.7934006
50850,1.8723254
50851,1.6562194
50852,1.7828126
50853,1.849909
50854,1.7656268
50855,1.8891838
50856,1.8808255
50857,1.986918
50858,1.7889314
50859,1.8496985
50860,1.7420875
50861,1.7958728
50862,1.837821
50863,1.8563894
50864,1.8746742
50865,1.814032
50866,1.6477729
50867,1.771649
50868,1.7535739
50869,1.8707467
50870,1.8750485
50871,1.8262004
50872,1.8174074
50873,1.8247696
50874,1.8943945
50875,1.8682216
50876,1.8412527
50877,1.84846
50878,1.6652131
50879,1.812417
50880,1.8526258
50881,1.8326865
50882,1.9002653
50883,1.9018333
50884,1.91191
50885,1.8447211
50886,1.867272
50887,1.6588117
50888,1.8097432
50889,1.7903455
50890,1.7699264
50891,1.8356067
50892,1.8009288
50893,1.8548982
50894,1.8290939
50895,1.8877674
50896,1.6255034
50897,1.9793059
50898,1.8822498
50899,1.9135363
50900,1.9099284
50901,1.8378955
50902,1.8628345
50903,1.7837275
50904,2.0052054
50905,1.8251296
50906,1.8204932
50907,1.6377456
50908,1.8303087
50909,1.8169872
50910,1.9488187
50911,1.7220106
50912,1.8590109
50913,1.6963075
50914,1.9326925
50915,1.8402044
50916,1.8484465
50917,1.8901287
50918,1.7092133
50919,1.7725894
50920,1.93684
50921,1.8336607
50922,1.8081242
50923,1.8098574
50924,1.9762034
50925,1.8558465
50926,1.8519894
50927,1.889031
50928,1.9548727
50929,1.6835274
50930,1.9052904
50931,1.8431053
50932,1.8496006
50933,1.8262202
50934,2.060176
50935,1.8687649
50936,1.936563
50937,1.8802642
50938,2.0713074
50939,1.8739
50940,1.7408102
50941,1.8784492
50942,1.8651645
50943,1.8991169
50944,1.9445076
50945,1.8571979
50946,1.8540994
50947,1.9149169
50948,1.8019617
50949,2.0024228
50950,1.843076
50951,1.8006307
50952,1.8807575
50953,1.7654132
50954,1.8552405
50955,1.8237634
50956,1.7778718
50957,1.7719094
50958,1.8093889
50959,1.8528627
50960,1.8560522
50961,1.8229787
50962,2.020574
50963,2.0915427
50964,1.8334485
50965,1.802877
50966,1.6743611
50967,1.8180661
50968,1.8506727
50969,1.8647588
50970,1.7565916
50971,1.9147934
50972,1.8477179
50973,1.6381912
50974,1.7820134
50975,1.9878343
50976,1.6300418
50977,1.9600258
50978,1.5825781
50979,1.8837411
50980,1.8679664
50981,1.8770976
50982,1.8037758
50983,1.7415104
50984,1.6111248
50985,1.7963912
50986,1.8825846
50987,1.8198032
50988,1.772209
50989,1.8263203
50990,1.819872
50991,1.8664434
50992,1.8728464
50993,1.8924135
50994,1.8720765
50995,1.8562887
50996,1.72319
50997,2.1104603
50998,1.8131775
50999,1.8789868
51000,1.79559
51001,1.8431573
51002,1.8819332
51003,1.9088956
51004,1.9406267
51005,1.8315285
51006,1.9318136
51007,1.878312
51008,1.7052788
51009,1.9200622
51010,1.9520681
51011,1.8725705
51012,1.7761419
51013,1.5400223
51014,1.8632638
51015,1.7988573
51016,1.9105208
51017,1.7140946
51018,1.8795812
51019,1.8008925
51020,1.9403882
51021,1.8596798
51022,1.7928889
51023,1.9143406
51024,1.884704
51025,1.9041181
51026,1.8543531
51027,1.8517634
51028,1.785929
51029,1.8905815
51030,1.923473
51031,1.8918439
51032,1.829003
51033,1.8847193
51034,1.8735036
51035,1.8435898
51036,1.8847883
51037,1.9211199
51038,1.8047664
51039,1.8976972
51040,1.9192
51041,1.9074118
51042,1.7122455
51043,1.8186817
51044,1.9574128
51045,1.9134758
51046,1.953528
51047,1.9542419
51048,1.7333009
51049,1.9424815
51050,1.8685887
51051,1.9993348
51052,1.8561382
51053,1.8911905
51054,1.8536475
51055,1.8564296
51056,1.8409703
51057,1.8751193
51058,1.8703294
51059,1.8301849
51060,1.7072796
51061,1.7938602
51062,1.8505299
51063,1.9058203
51064,1.9103312
51065,1.8976521
51066,1.9495054
51067,1.7067997
51068,1.8741874
51069,1.8727138
51070,1.9004039
51071,1.7115682
51072,1.602677
51073,1.8856183
51074,1.8467561
51075,1.8736587
51076,1.7339517
51077,1.8709348
51078,1.9030229
51079,1.765089
51080,1.8195678
51081,1.8942299
51082,1.93133
51083,1.7808541
51084,2.1336985
51085,1.8312266
51086,1.6844686
51087,1.8199133
51088,1.7911268
51089,1.6116467
51090,1.8773097
51091,1.8538324
51092,1.7907057
51093,1.8371258
51094,1.6816192
51095,1.640414
51096,1.869432
51097,1.9486151
51098,1.972025
51099,1.8199903
51100,1.7235578
51101,1.8661007
51102,1.9123211
51103,1.905129
51104,1.9264028
51105,1.8870753
51106,1.8058531
51107,1.8282996
51108,1.775
51109,1.8962367
51110,1.8770683
51111,1.881825
51112,1.7271104
51113,1.8989385
51114,1.834907
51115,2.225811
51116,1.8217703
51117,1.8673775
51118,1.7920618
51119,1.8734258
51120,1.9115913
51121,1.8723351
51122,1.8947195
51123,1.8485111
51124,1.9126313
51125,1.8280593
51126,1.9147744
51127,1.8736204
51128,1.8845246
51129,1.8625437
51130,1.9517908
51131,1.8313417
51132,1.8164331
51133,1.8601876
51134,1.7140623
51135,2.0545306
51136,1.6336454
51137,1.7991964
51138,1.9004301
51139,1.7839905
51140,1.9908947
51141,1.74672
51142,1.8199672
51143,1.7234199
51144,1.5664124
51145,1.6740698
51146,1.8831962
51147,1.8482198
51148,2.166399
51149,1.8671287
51150,1.9740384
51151,2.0154085
51152,1.8747237
51153,1.8868397
51154,1.7429557
51155,1.8782815
51156,1.8171661
51157,1.8666165
51158,1.8804339
51159,1.8559912
51160,1.9302635
51161,1.8354148
51162,1.7962917
51163,1.7913944
51164,1.8618712
51165,1.8566861
51166,1.8307836
51167,1.840721
51168,1.6787487
51169,1.8219477
51170,1.9379512
51171,1.8407753
51172,1.87576
51173,1.99933
51174,1.8536031
51175,1.8582561
51176,1.7571952
51177,1.829301
51178,1.9017314
51179,1.8754843
51180,1.8308024
51181,1.850602
51182,1.8416412
51183,1.841707
51184,1.9895307
51185,1.9221655
51186,1.8565625
51187,1.8974423
51188,1.8313344
51189,1.9988704
51190,1.8220638
51191,1.9185228
51192,1.9250417
51193,1.7713361
51194,1.9259367
51195,1.9033158
51196,1.824022
51197,1.8341231
51198,1.8240261
51199,1.8111393
51200,1.8830532
51201,1.7933353
51202,1.9212141
51203,1.9003632
51204,1.7003556
51205,1.8809367
51206,1.7128924
51207,1.9031093
51208,1.8295866
51209,1.8932592
51210,1.8823985
51211,1.9708889
51212,1.824674
51213,1.7817602
51214,1.5543178
51215,1.8973037
51216,1.859519
51217,2.0295255
51218,1.8714895
51219,1.8414663
51220,1.9561138
51221,1.7959458
51222,1.7016059
51223,1.9127227
51224,1.8574196
51225,1.9115211
51226,1.825731
51227,1.7598974
51228,1.8423301
51229,1.9871922
51230,1.8487014
51231,1.9113202
51232,1.845877
51233,2.2877502
51234,1.8667692
51235,1.7462367
51236,1.9687806
51237,1.7542784
51238,1.8317733
51239,1.8463523
51240,1.8510759
51241,1.8448855
51242,1.7807735
51243,1.9962108
51244,1.7653296
51245,1.8302922
51246,1.9573078
51247,1.8796835
51248,1.8877752
51249,1.8263016
51250,1.8072228
51251,2.0864828
51252,1.7816938
51253,1.6852102
51254,1.8736352
51255,1.7823998
51256,1.5969737
51257,1.7589325
51258,1.8564297
51259,1.8164326
51260,1.895941
51261,1.8858919
51262,1.9489714
51263,1.8424318
51264,1.9145281
51265,1.8822008
51266,1.8812808
51267,1.7605683
51268,1.8626137
51269,1.7186681
51270,1.437673
51271,1.7934576
51272,1.7237941
51273,1.788027
51274,1.8804822
51275,1.7697769
51276,1.5801566
51277,1.9259835
51278,1.8339225
51279,1.9189041
51280,1.8535372
51281,1.8470781
51282,1.8831866
51283,1.8477563
51284,1.8660878
51285,2.0919003
51286,1.8314649
51287,2.016993
51288,1.9485354
51289,1.8071021
51290,1.7680848
51291,2.007226
51292,1.8676629
51293,1.6876404
51294,1.832557
51295,1.9539694
51296,1.4978589
51297,1.970766
51298,1.738992
51299,1.8527894
51300,1.9159683
51301,1.7970121
51302,1.877543
51303,1.9000734
51304,1.8515174
51305,1.8370664
51306,1.8425627
51307,1.7667463
51308,1.929808
51309,1.8579938
51310,1.9247252
51311,1.7954221
51312,1.7305677
51313,1.8316628
51314,1.7673707
51315,1.972249
51316,1.797249
51317,1.9149287
51318,1.7657747
51319,1.8830299
51320,1.9158225
51321,1.8626581
51322,1.7701304
51323,1.9534252
51324,1.8576219
51325,1.8617694
51326,1.8680668
51327,1.8251292
51328,1.9800339
51329,1.6584861
51330,1.874712
51331,1.8760182
51332,1.9144683
51333,1.8630867
51334,1.8666946
51335,1.6642989
51336,1.8261294
51337,1.7498239
51338,1.6994412
51339,1.8910408
51340,1.8456918
51341,1.6881359
51342,1.884849
51343,1.8553349
51344,2.0060825
51345,1.83447
51346,1.8439524
51347,1.8348639
51348,1.8088748
51349,1.8600816
51350,1.8211641
51351,1.8864264
51352,1.8686854
51353,1.9213368
51354,1.8114184
51355,1.8581313
51356,1.6685349
51357,1.7123945
51358,1.9022261
51359,1.9294863
51360,1.6623671
51361,1.8440517
51362,1.827509
51363,1.8057652
51364,1.8215444
51365,1.8042065
51366,1.9941171
51367,1.7985016
51368,1.7950608
51369,1.8799345
51370,1.8605992
51371,1.8628199
51372,1.8554009
51373,1.8468589
51374,1.9106367
51375,1.8073304
51376,1.9395424
51377,1.845107
51378,1.6991911
51379,1.8415505
51380,1.9423783
51381,1.8367306
51382,2.0506854
51383,1.8915274
51384,1.5372164
51385,1.6445739
51386,1.992259
51387,1.7619128
51388,1.8308871
51389,1.9578624
51390,1.8999
51391,1.8575636
51392,1.8671312
51393,1.8495573
51394,1.8358927
51395,1.8506509
51396,1.6864467
51397,1.8196189
51398,1.8411014
51399,1.6773465
51400,1.8794228
51401,1.8373959
51402,1.967922
51403,1.7965728
51404,1.6840273
51405,1.7714307
51406,1.9332505
51407,1.8494024
51408,1.8342406
51409,1.8315356
51410,1.8477541
51411,1.7854077
51412,1.9617325
51413,1.8214636
51414,1.8750716
51415,1.8485564
51416,1.7476293
51417,2.012633
51418,2.012133
51419,1.7712227
51420,2.0764892
51421,1.9065226
51422,2.0120199
51423,1.9072821
51424,1.843855
51425,1.8539515
51426,1.8638637
51427,1.9038489
51428,2.3154576
51429,1.773662
51430,1.8230639
51431,1.8546648
51432,1.7589234
51433,1.8952996
51434,1.9334358
51435,1.8196665
51436,1.855
51437,1.8635554
51438,1.9614217
51439,1.5576962
51440,1.8716446
51441,1.8971342
51442,1.8238453
51443,1.9152919
51444,1.7743297
51445,1.7811706
51446,1.90805
51447,1.8868484
51448,1.8380526
51449,1.863983
51450,1.8708545
51451,1.8693973
51452,1.8648696
51453,1.717306
51454,1.8278617
51455,1.7632496
51456,1.8029337
51457,1.7936692
51458,1.9215503
51459,1.8524603
51460,1.9572505
51461,1.9056609
51462,1.9085013
51463,1.8256313
51464,1.7874345
51465,2.0118153
51466,1.813493
51467,1.8919247
51468,1.9522334
51469,1.8988124
51470,1.8976207
51471,1.794454
51472,1.8108608
51473,1.8239919
51474,1.675107
51475,1.8211999
51476,1.8751824
51477,1.963742
51478,1.8714652
51479,1.8804194
51480,1.8943639
51481,1.8668718
51482,1.8783486
51483,1.8080055
51484,1.8116971
51485,1.7877249
51486,1.8196452
51487,1.7916201
51488,2.0164628
51489,1.893588
51490,1.9211973
51491,1.863508
51492,1.8586513
51493,1.808174
51494,1.7178276
51495,1.6400723
51496,1.7266954
51497,1.8462621
51498,1.955086
51499,1.8316797
51500,1.8644464
51501,1.803196
51502,1.8826226
51503,1.845331
51504,1.8478448
51505,1.7654715
51506,1.755091
51507,1.8608571
51508,1.8307369
51509,1.7439677
51510,1.6930286
51511,1.8777739
51512,1.7935721
51513,1.8346472
51514,1.8533852
51515,1.7703652
51516,1.8124785
51517,1.8431615
51518,1.7408545
51519,1.7601552
51520,1.8317343
51521,1.8258321
51522,1.6016988
51523,1.8784466
51524,1.9223918
51525,1.8099115
51526,1.7413876
51527,1.8356206
51528,1.8316727
51529,1.9391237
51530,1.8888656
51531,1.8929513
51532,1.8021399
51533,1.8706788
51534,1.7964693
51535,1.8920363
51536,1.885034
51537,1.7113215
51538,1.9633945
51539,1.8233573
51540,1.9455311
51541,1.5744303
51542,1.8523756
51543,1.7941617
51544,1.9562409
51545,1.8859248
51546,1.9037368
51547,1.9052635
51548,1.8551234
51549,1.7563561
51550,1.8852167
51551,1.8855025
51552,1.7885337
51553,1.8619342
51554,1.7683023
51555,1.795955
51556,1.6233214
51557,2.2463608
51558,1.5683702
51559,1.8689663
51560,1.8491446
51561,1.7392235
51562,1.8045583
51563,1.7943736
51564,1.8141171
51565,1.9422418
51566,1.9570135
51567,1.7890357
51568,1.9961482
51569,1.9071383
51570,1.855294
51571,1.8279976
51572,1.8534614
51573,1.7731591
51574,1.9436296
51575,1.83891
51576,1.7748095
51577,1.8808988
51578,1.7384818
51579,1.5727624
51580,1.8159374
51581,1.9946636
51582,1.6246716
51583,1.7438992
51584,1.842143
51585,1.8374712
51586,1.8654125
51587,1.8669409
51588,1.7277644
51589,1.8565053
51590,1.8067604
51591,1.7578037
51592,1.637929
51593,1.7861131
51594,1.6941265
51595,1.9180646
51596,1.6342443
51597,2.028016
51598,1.879486
51599,1.8814869
51600,1.904067
51601,2.070651
51602,1.7858932
51603,1.8260539
51604,1.9248873
51605,1.8484967
51606,1.9057865
51607,1.8765223
51608,1.8986043
51609,1.8653893
51610,1.8359995
51611,1.8236614
51612,1.7995143
51613,1.9290596
51614,1.8948827
51615,1.9257853
51616,1.8935372
51617,1.7406878
51618,1.9103912
51619,1.7766353
51620,1.9092733
51621,1.8567797
51622,2.2351809
51623,1.905955
51624,1.7737651
51625,1.8379993
51626,1.8305163
51627,1.8517425
51628,1.790129
51629,1.8162016
51630,1.709817
51631,1.8906264
51632,1.721255
51633,1.8499675
51634,1.8348167
51635,1.8996083
51636,1.8723643
51637,1.925136
51638,1.8794137
51639,1.731714
51640,1.623407
51641,1.790389
51642,1.8746566
51643,1.8598831
51644,1.9402565
51645,1.858644
51646,1.8508452
51647,1.7141153
51648,1.7960023
51649,1.8920736
51650,1.8265074
51651,1.8687278
51652,1.7446688
51653,1.8434659
51654,1.7699928
51655,1.6168038
51656,1.8577046
51657,1.9230952
51658,1.7937939
51659,1.8256216
51660,1.9373347
51661,1.7830191
51662,2.1230166
51663,1.6671473
51664,1.8567445
51665,1.8202897
51666,1.8559043
51667,1.8855308
51668,1.7388061
51669,1.784394
51670,1.8075285
51671,1.8756653
51672,1.8980633
51673,2.1127856
51674,1.638272
51675,1.8056397
51676,1.9324286
